id,title,authors,conference,year,official_page,pdf_link,status_or_award
ECCV2024-1088,Improving Feature Stability during Upsampling -- Spectral Artifacts and the Importance of Spatial Context,Shashank Agnihotri; Julia Grabinski; Margret Keuper,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2537,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07582.pdf,2024 Poster
ECCV2024-1089,Teddy: Efficient Large-Scale Dataset Distillation via Taylor-Approximated Matching,Ruonan Yu; Songhua Liu; Jingwen Ye; Xinchao Wang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2322,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06222.pdf,2024 Poster
ECCV2024-1090,Monocular Occupancy Prediction for Scalable Indoor Scenes,Hongxiao Yu; Yuqi Wang; Yuntao Chen; Zhaoxiang Zhang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/245,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/04310.pdf,2024 Poster
ECCV2024-1091,Neural Surface Detection for Unsigned Distance Fields,Federico Stella; Nicolas Talabot; Hieu Le; Pascal Fua,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/942,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07593.pdf,2024 Poster
ECCV2024-1092,Embedding-Free Transformer with Inference Spatial Reduction for Efficient Semantic Segmentation,Hyunwoo Yu; Yubin Cho; Beoungwoo Kang; Seunghun Moon; Kyeongbo Kong; Suk-Ju Kang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/406,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05831.pdf,2024 Poster
ECCV2024-1093,Random Walk on Pixel Manifolds for Anomaly Segmentation of Complex Driving Scenes,Zelong Zeng; Kaname Tomite,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1546,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00412.pdf,2024 Poster
ECCV2024-1094,Event-Based Motion Magnification,Yutian Chen; Shi Guo; Yu Fangzheng; Feng Zhang; Jinwei Gu; Tianfan Xue,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1002,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07601.pdf,2024 Poster
ECCV2024-1095,AdaIFL: Adaptive Image Forgery Localization via a Dynamic and Importance-aware Transformer Network,Yuxi Li; Fuyuan Cheng; Wangbo Yu; Guangshuo Wang; Guibo Luo; Yuesheng Zhu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1808,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06023.pdf,2024 Poster
ECCV2024-1096,Improving Neural Surface Reconstruction with Feature Priors from Multi-View Images,Xinlin Ren; Chenjie Cao; Yanwei Fu; Xiangyang Xue,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2032,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07603.pdf,2024 Poster
ECCV2024-1097,Towards Multimodal Sentiment Analysis Debiasing via Bias Purification,Dingkang Yang; Mingcheng Li; Dongling Xiao; Yang Liu; Kun Yang; Zhaoyu Chen; Yuzheng Wang; Peng Zhai; Ke Li; Lihua Zhang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1095,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07606.pdf,2024 Poster
ECCV2024-1098,ActionSwitch: Class-agnostic Detection of Simultaneous Actions in Streaming Videos,Kang Hyolim; Jeongseok Hyun; Joungbin An; Youngjae Yu; Seon Joo Kim,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1822,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/01621.pdf,2024 Poster
ECCV2024-1099,MUSES: The Multi-Sensor Semantic Perception Dataset for Driving under Uncertainty,Tim Broedermann; David Brüggemann; Christos Sakaridis; Kevin Ta; Odysseas Liagouris; Jason Corkill; Luc Van Gool,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1376,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07626.pdf,2024 Poster
ECCV2024-1100,PromptIQA: Boosting the Performance and Generalization for No-Reference Image Quality Assessment via Prompts,Zewen Chen; Haina Qin; Juan Wang; Chunfeng Yuan; Bing Li; Weiming Hu; Leon Wang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2593,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00075.pdf,2024 Poster
ECCV2024-1101,Open-Vocabulary SAM: Segment and Recognize Twenty-thousand Classes Interactively,Haobo Yuan; Xiangtai Li; Chong Zhou; Yining Li; Kai Chen; Chen Change Loy,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/411,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06014.pdf,2024 Poster
ECCV2024-1102,Event-based Head Pose Estimation: Benchmark and Method,jiahui yuan; Hebei Li; Yansong Peng; Jin Wang; Yuheng Jiang; Yueyi Zhang; Xiaoyan Sun,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/227,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/02323.pdf,2024 Poster
ECCV2024-1103,UniTraj: A Unified Framework for Scalable Vehicle Trajectory Prediction,Lan Feng; Mohammadhossein Bahari; Kaouther Messaoud; Eloi Zablocki; MATTHIEU CORD; Alexandre ALahi,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1731,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/01843.pdf,2024 Poster
ECCV2024-1104,PSALM: Pixelwise Segmentation with Large Multi-modal Model,Zheng Zhang; YeYao Ma; Enming Zhang; Xiang Bai,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/781,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/04964.pdf,2024 Poster
ECCV2024-1105,Latent Diffusion Prior Enhanced Deep Unfolding for Snapshot Spectral Compressive Imaging,Zongliang Wu; Ruiying Lu; Ying Fu; Xin Yuan,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/144,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/04825.pdf,2024 Poster
ECCV2024-1106,Discovering Novel Actions from Open World Egocentric Videos with Object-Grounded Visual Commonsense Reasoning,Sanjoy Kundu; Shubham Trehan; Sathyanarayanan Aakur,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1823,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07629.pdf,2024 Poster
ECCV2024-1107,Robustness Tokens: Towards Adversarial Robustness of Transformers,Brian Pulfer; Yury Belousov; Slava Voloshynovskiy,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2297,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07642.pdf,2024 Poster
ECCV2024-1108,DecentNeRFs: Decentralized Neural Radiance Fields from Crowdsourced Images,Zaid Tasneem; Akshat Dave; Abhishek Singh; Kushagra Tiwary; Praneeth Vepakomma; Ashok Veeraraghavan; Ramesh Raskar,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/901,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07644.pdf,2024 Poster
ECCV2024-1109,DreamMesh: Jointly Manipulating and Texturing Triangle Meshes for Text-to-3D Generation,Haibo Yang; Yang Chen; Yingwei Pan; Ting Yao; Zhineng Chen; Zuxuan Wu; Yu-Gang Jiang; Tao Mei,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/192,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07646.pdf,2024 Poster
ECCV2024-1110,Unveiling Typographic Deceptions: Insights of the Typographic Vulnerability in Large Vision-Language Models,Hao Cheng; Erjia Xiao; Jindong Gu; Le Yang; Jinhao Duan; Jize Zhang; Jiahang Cao; Kaidi Xu; Renjing Xu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1497,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07650.pdf,2024 Poster
ECCV2024-1111,PairingNet: A Learning-based Pair-searching and -matching Network for Image Fragments,rixin zhou; Ding Xia; YI ZHANG; honglin pang; Xi Yang; chuntao li,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/713,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07655.pdf,2024 Poster
ECCV2024-1112,Towards Multimodal Open-Set Domain Generalization and Adaptation through Self-supervision,Hao Dong; Eleni Chatzi; Olga Fink,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2313,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07658.pdf,2024 Poster
ECCV2024-1113,Iterative Ensemble Training with Anti-Gradient Control for Mitigating Memorization in Diffusion Models,Xiao Liu; Xiaoliu Guan; Yu Wu; Jiaxu Miao,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/686,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/11800.pdf,2024 Poster
ECCV2024-1114,EINet: Point Cloud Completion via Extrapolation and Interpolation,Pingping Cai; Canyu Zhang; LINGJIA SHI; Lili Wang; Nasrin Imanpour; Song Wang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1689,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05687.pdf,2024 Poster
ECCV2024-1115,Bridging the Gap Between Human Motion and Action Semantics via Kinematics Phrases,Xinpeng Liu; Yong-Lu Li; AILING ZENG; Zizheng Zhou; Yang You; Cewu Lu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1748,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/01286.pdf,2024 Poster
ECCV2024-1116,Dual-level Adaptive Self-Labeling for Novel Class Discovery in Point Cloud Segmentation,Ruijie Xu; Chuyu Zhang; Hui Ren; Xuming He,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1151,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/02090.pdf,2024 Poster
ECCV2024-1117,ReCON: Training-Free Acceleration for Text-to-Image Synthesis with Retrieval of Concept Prompt Trajectories,Chen-yi Lu; Shubham Agarwal; Mehrab Tanjim; Kanak Mahadik; Anup Rao; Subrata Mitra; Shiv K Saini; Saurabh Bagchi; Somali Chaterji,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2509,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07666.pdf,2024 Poster
ECCV2024-1118,AMES: Asymmetric and Memory-Efficient Similarity Estimation for Instance-level Retrieval,Pavel Suma; Giorgos Kordopatis-Zilos; Ahmet Iscen; Giorgos Tolias,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1902,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07670.pdf,2024 Poster
ECCV2024-1119,TCAN: Animating Human Images with Temporally Consistent Pose Guidance using Diffusion Models,Jeongho Kim; Min-Jung Kim; Junsoo Lee; Choo Jaegul,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2493,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07673.pdf,2024 Poster
ECCV2024-1120,DiffuX2CT: Diffusion Learning to Reconstruct CT Images from Biplanar X-Rays,Baochang Zhang; Zhi Qiao; Runkun Liu; Hong Li; Xiantong Zhen; Zhen Qian; Juan Zhang; Baochang Zhang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/316,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06022.pdf,2024 Poster
ECCV2024-1121,StyleCity: Large-Scale 3D Urban Scenes Stylization,Yingshu Chen; Huajian Huang; Tuan-Anh Vu; Ka Chun Shum; Sai Kit Yeung,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1318,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07682.pdf,2024 Poster
ECCV2024-1122,Free-ATM: Harnessing Free Attention Masks for Representation Learning on Diffusion-Generated Images,Junhao Zhang; Mutian Xu; Jay Zhangjie Wu; Chuhui Xue; Wenqing Zhang; XIAOGUANG HAN; Song Bai; Mike Zheng Shou,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2519,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05708.pdf,2024 Poster
ECCV2024-1123,ViG-Bias: Visually Grounded Bias Discovery and Mitigation,Badr-Eddine Marani; Mohamed HANINI; Nihitha Malayarukil; Stergios Christodoulidis; Maria Vakalopoulou; Enzo Ferrante,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/366,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07685.pdf,2024 Poster
ECCV2024-1124,Learning Unsigned Distance Functions from Multi-view Images with Volume Rendering Priors,Wen Yuan Zhang; Kanle Shi; Yushen Liu; Zhizhong Han,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/167,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06611.pdf,2024 Poster
ECCV2024-1125,DiffBIR: Toward Blind Image Restoration with Generative Diffusion Prior,Xinqi Lin; Jingwen He; Ziyan Chen; Zhaoyang Lyu; Bo Dai; Fanghua Yu; Yu Qiao; Wanli Ouyang; Chao Dong,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/696,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07690.pdf,2024 Poster
ECCV2024-1126,Repaint123: Fast and High-quality One Image to 3D Generation with Progressive Controllable Repainting,Junwu Zhang; Zhenyu Tang; Yatian Pang; Xinhua Cheng; Peng Jin; Yida Wei; xing zhou; munan ning; Li Yuan,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1312,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/03643.pdf,2024 Poster
ECCV2024-1127,Relightable Neural Actor with Intrinsic Decomposition and Pose Control,Diogo Carbonera Luvizon; Vladislav Golyanik; Adam Kortylewski; Marc Habermann; Christian Theobalt,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1283,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07695.pdf,2024 Poster
ECCV2024-1128,Assessing Sample Quality via the Latent Space of Generative Models,Jingyi Xu; Hieu Le; Dimitris Samaras,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/688,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07691.pdf,2024 Poster
ECCV2024-1129,Enhancing Vectorized Map Perception with Historical Rasterized Maps,Xiaoyu Zhang; Guangwei Liu; Zihao Liu; Ningyi Xu; Yunhui Liu; Ji Zhao,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/991,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/02641.pdf,2024 Poster
ECCV2024-1130,Bidirectional Stereo Image Compression with Cross-Dimensional Entropy Model,Zhening Liu; XINJIE ZHANG; Jiawei Shao; Zehong Lin; Jun Zhang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1797,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/01341.pdf,2024 Poster
ECCV2024-1131,Pseudo-keypoint RKHS Learning for Self-supervised 6DoF Pose Estimation,Yangzheng Wu; Michael Alan Greenspan,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/223,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07708.pdf,2024 Poster
ECCV2024-1132,M2D2M: Multi-Motion Generation from Text with Discrete Diffusion Models,Seunggeun Chi; Hyung-gun Chi; Hengbo Ma; Nakul Agarwal; Faizan Siddiqui; Karthik Ramani; Kwonjoon Lee,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1009,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/02148.pdf,2024 Poster
ECCV2024-1133,Responsible Visual Editing,Minheng Ni; Yeli Shen; Yabin Zhang; Wangmeng Zuo,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1035,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/03276.pdf,2024 Poster
ECCV2024-1134,Consistent 3D Line Mapping,Xulong Bai; Hainan Cui; Shuhan Shen,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1346,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07710.pdf,2024 Poster
ECCV2024-1135,Distributed Active Client Selection With Noisy Clients Using Model Association Scores,Kwang In Kim,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2321,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07717.pdf,2024 Poster
ECCV2024-1136,PixOOD: Pixel-Level Out-of-Distribution Detection,Tomas Vojir; Jan Sochman; Jiri Matas,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/828,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07720.pdf,2024 Poster
ECCV2024-1137,SeFlow: A Self-Supervised Scene Flow Method in Autonomous Driving,Qingwen Zhang; Yi Yang; Peizheng Li; Olov Andersson; Patric Jensfelt,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/241,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00143.pdf,2024 Poster
ECCV2024-1138,ScaleDreamer: Scalable Text-to-3D Synthesis with Asynchronous Score Distillation,Zhiyuan MA; Yuxiang WEI; Yabin Zhang; Xiangyu Zhu; Zhen Lei; Yabin Zhang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/584,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/01046.pdf,2024 Poster
ECCV2024-1139,MathVerse: Does Your Multi-modal LLM Truly See the Diagrams in Visual Math Problems?,Renrui Zhang; Dongzhi Jiang; Yichi Zhang; Haokun Lin; Ziyu Guo; Pengshuo Qiu; Aojun Zhou; Pan Lu; Kai-Wei Chang; Peng Gao; Hongsheng LI,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1852,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/01270.pdf,2024 Poster
ECCV2024-1140,Editable Image Elements for Controllable Synthesis,Jiteng Mu; Michael Gharbi; Richard Zhang; Eli Shechtman; Nuno Vasconcelos; Xiaolong Wang; Taesung Park,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2135,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00175.pdf,2024 Poster
ECCV2024-1141,General Geometry-aware Weakly Supervised 3D Object Detection,Guowen Zhang; Junsong Fan; Liyi Chen; Zhaoxiang Zhang; Zhen Lei; Yabin Zhang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1533,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06788.pdf,2024 Poster
ECCV2024-1142,F-HOI: Toward Fine-grained Semantic-Aligned 3D Human-Object Interactions,Jie Yang; Xuesong Niu; Nan Jiang; Ruimao Zhang; Siyuan Huang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1747,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05386.pdf,2024 Poster
ECCV2024-1143,SCPNet: Unsupervised Cross-modal Homography Estimation via Intra-modal Self-supervised Learning,Runmin Zhang; Jun Ma; Lun Luo; Beinan Yu; Shu-Jie Chen; Junwei Li; Hui-Liang Shen; Siyuan Cao,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1367,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/03420.pdf,2024 Poster
ECCV2024-1144,EA-VTR: Event-Aware Video-Text Retrieval,Zongyang Ma; Ziqi Zhang; Yuxin Chen; Zhongang Qi; Chunfeng Yuan; Bing Li; Yingmin Luo; Xu LI; Qi Xiaojuan; Ying Shan; Weiming Hu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/730,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06845.pdf,2024 Poster
ECCV2024-1145,GarmentCodeData: A Dataset of 3D Made-to-Measure Garments With Sewing Patterns,Maria Korosteleva; Timur Levent Kesdogan; Fabian Kemper; Stephan Wenninger; Jasmin Koller; Yuhan Zhang; Mario Botsch; Olga Sorkine-Hornung,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1326,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07721.pdf,2024 Poster
ECCV2024-1146,POA: Pre-training Once for Models of All Sizes,Yingying Zhang; Xin Guo; Jiangwei Lao; Lei Yu; Lixiang Ru; Jian Wang; Guo Ye; HUIMEI HE; Jingdong Chen; Ming Yang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/442,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00333.pdf,2024 Poster
ECCV2024-1147,Towards a Density Preserving Objective Function for Learning on Point Sets,Haritha Jayasinghe; Ioannis Brilakis,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/208,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07726.pdf,2024 Poster
ECCV2024-1148,VF-NeRF: Viewshed Fields for Rigid NeRF Registration,Leo Segre; Shai Avidan,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/943,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07733.pdf,2024 Poster
ECCV2024-1149,RSL-BA: Rolling Shutter Line Bundle Adjustment,Yongcong Zhang; Bangyan Liao; Yifei Xue; Lu Chen; Peidong Liu; Yizhen Lao,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2441,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07643.pdf,2024 Poster
ECCV2024-1150,Task-Driven Uncertainty Quantification in Inverse Problems via Conformal Prediction,Jeffrey Wen; Rizwan Ahmad; Phillip Schniter,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1056,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07734.pdf,2024 Poster
ECCV2024-1151,Trainable Highly-expressive Activation Functions,Irit Chelly; Shahaf Finder; Shira Ifergane; Oren Freifeld,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1919,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07743.pdf,2024 Poster
ECCV2024-1152,MesonGS: Post-training Compression of 3D Gaussians via Efficient Attribute Transformation,Shuzhao Xie; Weixiang Zhang; Chen Tang; Yunpeng Bai; Rongwei Lu; Shjia Ge; Zhi Wang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/917,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/04927.pdf,2024 Poster
ECCV2024-1153,RealViformer: Investigating Attention for Real-World Video Super-Resolution,Yuehan Zhang; Angela Yao,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1053,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/04277.pdf,2024 Poster
ECCV2024-1154,Do text-free diffusion models learn discriminative visual representations?,Soumik Mukhopadhyay; Matthew Gwilliam; Yosuke Yamaguchi; Vatsal Agarwal; Namitha Padmanabhan; Archana Swaminathan; Tianyi Zhou; Jun Ohya; Abhinav Shrivastava,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/293,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07757.pdf,2024 Poster
ECCV2024-1155,Part2Object: Hierarchical Unsupervised 3D Instance Segmentation,cheng Shi; Yulin zhang; Bin Yang; Jiajin Tang; Yuexin Ma; Sibei Yang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1150,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/02657.pdf,2024 Poster
ECCV2024-1156,"Clearer Frames, Anytime: Resolving Velocity Ambiguity in Video Frame Interpolation",Zhihang Zhong; Gurunandan Krishnan; Xiao Sun; Yu Qiao; Sizhuo Ma; Jian Wang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1247,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/04908.pdf,2024 Poster
ECCV2024-1157,Training-Free Model Merging for Multi-target Domain Adaptation,Wenyi Li; Huan-ang Gao; Mingju Gao; Beiwen Tian; Rong Zhi; HAO ZHAO,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/820,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06399.pdf,2024 Poster
ECCV2024-1158,MagDiff: Multi-Alignment Diffusion for High-Fidelity Video Generation and Editing,Haoyu Zhao; Tianyi Lu; Jiaxi Gu; Xing Zhang; Qingping Zheng; Zuxuan Wu; Hang Xu; Yu-Gang Jiang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/665,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/02738.pdf,2024 Poster
ECCV2024-1159,OV-Uni3DETR: Towards Unified Open-Vocabulary 3D Object Detection via Cycle-Modality Propagation,Zhenyu Wang; Ya-Li Li; TAICHI LIU; Hengshuang ZHAO; Shengjin Wang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2254,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06321.pdf,2024 Poster
ECCV2024-1160,Vary: Scaling up the Vision Vocabulary for Large Vision-Language Models,Haoran Wei; Lingyu Kong; Jinyue Chen; liang zhao; Zheng Ge; Jinrong Yang; Jianjian Sun; Chunrui Han; Xiangyu Zhang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2237,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00610.pdf,2024 Poster
ECCV2024-1161,Instant 3D Human Avatar Generation using Image Diffusion Models,Nikos Kolotouros; Thiemo Alldieck; Enric Corona; Eduard Gabriel Bazavan; Cristian Sminchisescu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2380,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/11825.pdf,2024 Poster
ECCV2024-1162,MotionDirector: Motion Customization of Text-to-Video Diffusion Models,Rui Zhao; Yuchao Gu; Jay Zhangjie Wu; Junhao Zhang; Jiawei Liu; Weijia Wu; Jussi Keppo; Mike Zheng Shou,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1402,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07327.pdf,2024 Poster
ECCV2024-1163,DOCCI: Descriptions of Connected and Contrasting Images,Yasumasa Onoe; Sunayana Rane; Zachary E Berger; Yonatan Bitton; Jaemin Cho; Roopal Garg; Alexander Ku; Zarana Pareshkumar Parekh; Jordi Pont-Tuset; Garrett Tanzer; Su Wang; Jason M Baldridge,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2240,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07764.pdf,2024 Poster
ECCV2024-1164,Drag Anything: Motion Control for Anything using Entity Representation,Weijia Wu; Zhuang Li; Yuchao Gu; Rui Zhao; Yefei He; Junhao Zhang; Mike Zheng Shou; Yan Li; Tingting Gao; Zhang Di,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1397,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/03277.pdf,2024 Poster
ECCV2024-1165,RepVF: A Unified Vector Fields Representation for Multi-task 3D Perception,Shen Jianbing; Chunliang Li; Wencheng Han; Junbo Yin; Sanyuan Zhao,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/242,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/04706.pdf,2024 Poster
ECCV2024-1166,ConceptExpress: Harnessing Diffusion Models for Single-image Unsupervised Concept Extraction,Shaozhe Hao; Kai Han; Zhengyao Lv; Shihao Zhao; Kwan-Yee K. Wong,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1959,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07654.pdf,2024 Poster
ECCV2024-1167,A Rotation-invariant Texture ViT for Fine-Grained Recognition of Esophageal Cancer Endoscopic Ultrasound Images,Tianyi Liu; Shuaishuai S Zhuang; Jiacheng Nie; Geng Chen; Yusheng Guo; Guangquan Zhou; Jean-Louis Coatrieux; Yang Chen,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/428,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/04582.pdf,2024 Poster
