id,title,authors,conference,year,official_page,pdf_link,status_or_award
CVPR2026-1776,GeoBridge: A Semantic-Anchored Multi-View Foundation Model Bridging Images and Text for Geo-Localization,Zixuan Song; Jing Zhang; Di Wang; Zidie Zhou; Wenbin Liu; Haonan Guo; En Wang; Bo Du,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Song_GeoBridge_A_Semantic-Anchored_Multi-View_Foundation_Model_Bridging_Images_and_Text_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Song_GeoBridge_A_Semantic-Anchored_Multi-View_Foundation_Model_Bridging_Images_and_Text_CVPR_2026_paper.pdf,
CVPR2026-1777,Adapting a Pre-trained Single-Cell Foundation Model to Spatial Gene Expression Generation from Histology Images,Donghai Fang; Yongheng Li; Zhen Wang; Yuansong Zeng; Wenwen Min,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Fang_Adapting_a_Pre-trained_Single-Cell_Foundation_Model_to_Spatial_Gene_Expression_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Fang_Adapting_a_Pre-trained_Single-Cell_Foundation_Model_to_Spatial_Gene_Expression_CVPR_2026_paper.pdf,
CVPR2026-1778,Eliciting Complex Spatial Reasoning in MLLMs through Wide-Baseline Matching,Hao Zhong; Muzhi Zhu; Shenyan Zeng; Anzhou Li; Cong Chen; Hua Geng; Duochao Shi; Wentao Ye; Tao Lin; Hao Chen; Chunhua Shen,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Zhong_Eliciting_Complex_Spatial_Reasoning_in_MLLMs_through_Wide-Baseline_Matching_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhong_Eliciting_Complex_Spatial_Reasoning_in_MLLMs_through_Wide-Baseline_Matching_CVPR_2026_paper.pdf,
CVPR2026-1779,Learning Differentiable Hierarchies in 3D Gaussian Splatting,Youqi Pan; Wugen Zhou; Hongbin Zha,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Pan_Learning_Differentiable_Hierarchies_in_3D_Gaussian_Splatting_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Pan_Learning_Differentiable_Hierarchies_in_3D_Gaussian_Splatting_CVPR_2026_paper.pdf,
CVPR2026-1780,GraspLDP: Towards Generalizable Grasping Policy via Latent Diffusion,Enda Xiang; Haoxiang Ma; Xinzhu Ma; Zicheng Liu; Di Huang,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Xiang_GraspLDP_Towards_Generalizable_Grasping_Policy_via_Latent_Diffusion_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Xiang_GraspLDP_Towards_Generalizable_Grasping_Policy_via_Latent_Diffusion_CVPR_2026_paper.pdf,
CVPR2026-1781,"Attention, May I Have Your Decision? Localizing Generative Choices in Diffusion Models",Katarzyna Zaleska; Łukasz Popek; Monika Wysoczańska; Kamil Deja,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Zaleska_Attention_May_I_Have_Your_Decision_Localizing_Generative_Choices_in_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zaleska_Attention_May_I_Have_Your_Decision_Localizing_Generative_Choices_in_CVPR_2026_paper.pdf,
CVPR2026-1782,Multi-speaker Attention Alignment for Multimodal Social Interaction,Liangyang Ouyang; Yifei Huang; Mingfang Zhang; Caixin Kang; Ryosuke Furuta; Yoichi Sato,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Ouyang_Multi-speaker_Attention_Alignment_for_Multimodal_Social_Interaction_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ouyang_Multi-speaker_Attention_Alignment_for_Multimodal_Social_Interaction_CVPR_2026_paper.pdf,
CVPR2026-1783,Underground Plant Exploration: Non-Destructive 3D Root Assessment with GPR Based on Point Graph Neural Network,Yuwei Zhou; Guoyu Lu,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Zhou_Underground_Plant_Exploration_Non-Destructive_3D_Root_Assessment_with_GPR_Based_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Underground_Plant_Exploration_Non-Destructive_3D_Root_Assessment_with_GPR_Based_CVPR_2026_paper.pdf,
CVPR2026-1784,OmniDocLayout: Towards Diverse Document Layout Generation via Coarse-to-Fine LLM Learning,Hengrui Kang; Zhuangcheng Gu; Zhiyuan Zhao; Zichen Wen; Bin Wang; Weijia Li; Conghui He,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Kang_OmniDocLayout_Towards_Diverse_Document_Layout_Generation_via_Coarse-to-Fine_LLM_Learning_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Kang_OmniDocLayout_Towards_Diverse_Document_Layout_Generation_via_Coarse-to-Fine_LLM_Learning_CVPR_2026_paper.pdf,
CVPR2026-1785,Few-for-Many Personalized Federated Learning,Ping Guo; Tiantian Zhang; Xi Lin; Xiang Li; Zhi-Ri Tang; Qingfu Zhang,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Guo_Few-for-Many_Personalized_Federated_Learning_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Guo_Few-for-Many_Personalized_Federated_Learning_CVPR_2026_paper.pdf,
CVPR2026-1786,Video Generation with Stable Transparency via Shiftable RGB-A Distribution Learner,Haotian Dong; Wenjing Wang; Chen Li; Jing Lyu; Di Lin,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Dong_Video_Generation_with_Stable_Transparency_via_Shiftable_RGB-A_Distribution_Learner_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Dong_Video_Generation_with_Stable_Transparency_via_Shiftable_RGB-A_Distribution_Learner_CVPR_2026_paper.pdf,
CVPR2026-1787,Lenses: Toward Polysemous Vision-Language Understanding,Hani Alomari; Ali Asgarov; Chris Thomas,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Alomari_Lenses_Toward_Polysemous_Vision-Language_Understanding_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Alomari_Lenses_Toward_Polysemous_Vision-Language_Understanding_CVPR_2026_paper.pdf,
CVPR2026-1788,Preference-Aligned LoRA Merging: Preserving Subspace Coverage and Addressing Directional Anisotropy,Wooseong Jeong; Wonyoung Lee; Kuk-Jin Yoon,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Jeong_Preference-Aligned_LoRA_Merging_Preserving_Subspace_Coverage_and_Addressing_Directional_Anisotropy_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Jeong_Preference-Aligned_LoRA_Merging_Preserving_Subspace_Coverage_and_Addressing_Directional_Anisotropy_CVPR_2026_paper.pdf,
CVPR2026-1789,Uni3R: Unified 3D Reconstruction and Semantic Understanding via Generalizable Gaussian Splatting from Unposed Multi-View Images,Xiangyu Sun; Haoyi Jiang; Liu Liu; Seungtae Nam; Gyeongjin Kang; Xinjie Wang; Wei Sui; Zhizhong Su; Wenyu Liu; Xinggang Wang; Eunbyung Park,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Sun_Uni3R_Unified_3D_Reconstruction_and_Semantic_Understanding_via_Generalizable_Gaussian_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_Uni3R_Unified_3D_Reconstruction_and_Semantic_Understanding_via_Generalizable_Gaussian_CVPR_2026_paper.pdf,
CVPR2026-1790,HanDyVQA: A Video QA Benchmark for Fine-Grained Hand-Object Interaction Dynamics,Masatoshi Tateno; Gido Kato; Hirokatsu Kataoka; Yoichi Sato; Takuma Yagi,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Tateno_HanDyVQA_A_Video_QA_Benchmark_for_Fine-Grained_Hand-Object_Interaction_Dynamics_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Tateno_HanDyVQA_A_Video_QA_Benchmark_for_Fine-Grained_Hand-Object_Interaction_Dynamics_CVPR_2026_paper.pdf,
CVPR2026-1791,Composite-Attribute Person Re-Identification via Pose-Guided Disentanglement,Kartik Patwari; Noranart Vesdapunt; Chien-Yi Wang; Dawei Li; Cong Phuoc Huynh; Ning Zhou; Chen-Nee Chuah; Kah Kuen Fu,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Patwari_Composite-Attribute_Person_Re-Identification_via_Pose-Guided_Disentanglement_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Patwari_Composite-Attribute_Person_Re-Identification_via_Pose-Guided_Disentanglement_CVPR_2026_paper.pdf,
CVPR2026-1792,AnchorSplat: Feed-Forward 3D Gaussian Splatting With 3D Geometric Priors,Xiaoxue Zhang; Xiaoxu Zheng; Yixuan Yin; Tiao Zhao; Kaihua Tang; Michael Bi Mi; Zhan Xu; Dave Zhenyu Chen,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_AnchorSplat_Feed-Forward_3D_Gaussian_Splatting_With_3D_Geometric_Priors_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_AnchorSplat_Feed-Forward_3D_Gaussian_Splatting_With_3D_Geometric_Priors_CVPR_2026_paper.pdf,
CVPR2026-1793,Circular-DPO: Aligning Multi-Stage 3D Generative Models via Preference Feedback Loop,Zejian Li; Jiarui Ma; Han Xu; Weiting Zheng; Yangrui Zhu; Chenye Meng; Pei Chen; Ling Yang; Zhiyuan Yang; Changyuan Yang; Guang Yang; Immanuel Koh; Lingyun Sun,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Li_Circular-DPO_Aligning_Multi-Stage_3D_Generative_Models_via_Preference_Feedback_Loop_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Circular-DPO_Aligning_Multi-Stage_3D_Generative_Models_via_Preference_Feedback_Loop_CVPR_2026_paper.pdf,
CVPR2026-1794,YOLO-ULM: Ultra-Lightweight Models for Real-Time Object Detection,Shasha Han; Chong Li; Xinning Wang; Xuebo Li,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Han_YOLO-ULM_Ultra-Lightweight_Models_for_Real-Time_Object_Detection_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_YOLO-ULM_Ultra-Lightweight_Models_for_Real-Time_Object_Detection_CVPR_2026_paper.pdf,
CVPR2026-1795,ProcessMaker: A Generalized Process Visualization Framework with Adaptive Sequence Steps on Diffusion Transformers,Mengling Xu; Sisi You; Yaning Li; Bing-Kun Bao,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Xu_ProcessMaker_A_Generalized_Process_Visualization_Framework_with_Adaptive_Sequence_Steps_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_ProcessMaker_A_Generalized_Process_Visualization_Framework_with_Adaptive_Sequence_Steps_CVPR_2026_paper.pdf,
CVPR2026-1796,Align Images Before You Generate,Shihua Zhang; Qiuhong Shen; Xinchao Wang,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_Align_Images_Before_You_Generate_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Align_Images_Before_You_Generate_CVPR_2026_paper.pdf,
CVPR2026-1797,Recover to Predict: Progressive Retrospective Learning for Variable-Length Trajectory Prediction,Hao Zhou; Lu Qi; Xiangtai Li; Jie Zhang; Yi Liu; Xu Yang; Mingyu Fan; Fei Luo,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Zhou_Recover_to_Predict_Progressive_Retrospective_Learning_for_Variable-Length_Trajectory_Prediction_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Recover_to_Predict_Progressive_Retrospective_Learning_for_Variable-Length_Trajectory_Prediction_CVPR_2026_paper.pdf,
CVPR2026-1798,SpikeTrack: High-performance and Energy-efficient Event-Based Object Tracking with Spiking Neural Network,Yang Wang; Jiqing Zhang; Chuanyu Sun; Qianhui Liu; Huilin Ge; Ziqi Wei; Xin Yang,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_SpikeTrack_High-performance_and_Energy-efficient_Event-Based_Object_Tracking_with_Spiking_Neural_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_SpikeTrack_High-performance_and_Energy-efficient_Event-Based_Object_Tracking_with_Spiking_Neural_CVPR_2026_paper.pdf,
CVPR2026-1799,CoSMo3D: Open-World Promptable 3D Semantic Segmentation through LLM-Guided Canonical Spatial Modeling,Li Jin; Weikai Chen; Yujie Wang; Yingda Yin; Zeyu Hu; Runze Zhang; Keyang Luo; Shengju Qian; Xin Wang; Xueying Qin,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Jin_CoSMo3D_Open-World_Promptable_3D_Semantic_Segmentation_through_LLM-Guided_Canonical_Spatial_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Jin_CoSMo3D_Open-World_Promptable_3D_Semantic_Segmentation_through_LLM-Guided_Canonical_Spatial_CVPR_2026_paper.pdf,
CVPR2026-1800,Stabilizing Streaming Video Geometry via Dynamic Feature Normalization,Xiaoyang Lyu; Muxin Liu; Xiaoshan Wu; Ruicheng Wang; Yi-Hua Huang; Yang-Tian Sun; Shaoshuai Shi; Xiaojuan Qi,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Lyu_Stabilizing_Streaming_Video_Geometry_via_Dynamic_Feature_Normalization_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Lyu_Stabilizing_Streaming_Video_Geometry_via_Dynamic_Feature_Normalization_CVPR_2026_paper.pdf,
CVPR2026-1801,Learning to Solve PDEs on Neural Shape Representations,Lilian Welschinger; Yilin Liu; Zican Wang; Niloy J. Mitra,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Welschinger_Learning_to_Solve_PDEs_on_Neural_Shape_Representations_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Welschinger_Learning_to_Solve_PDEs_on_Neural_Shape_Representations_CVPR_2026_paper.pdf,
CVPR2026-1802,FantasyVLN: Unified Multimodal Chain-of-Thought Reasoning for Vision-and-Language Navigation,Jing Zuo; Lingzhou Mu; Fan Jiang; Chengcheng Ma; Mu Xu; Yonggang Qi,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Zuo_FantasyVLN_Unified_Multimodal_Chain-of-Thought_Reasoning_for_Vision-and-Language_Navigation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zuo_FantasyVLN_Unified_Multimodal_Chain-of-Thought_Reasoning_for_Vision-and-Language_Navigation_CVPR_2026_paper.pdf,
CVPR2026-1803,Omni-Fake: Benchmarking Unified Multimodal Social Media Deepfake Detection,Tianxiao Li; Zhenglin Huang; Haiquan Wen; Yiwei He; Xinze Li; Bingyu Zhu; Wuhui Duan; Congang Chen; Zeyu Fu; Yi Dong; Baoyuan Wu; Xiangtai Li; Guangliang Cheng,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Li_Omni-Fake_Benchmarking_Unified_Multimodal_Social_Media_Deepfake_Detection_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Omni-Fake_Benchmarking_Unified_Multimodal_Social_Media_Deepfake_Detection_CVPR_2026_paper.pdf,
CVPR2026-1804,"Mimic Human Cognition, Master Multi-Image Reasoning: A Meta-Action Framework for Enhanced Visual Understanding",Jianghao Yin; Qingbin Li; Kun Sun; Cheng Ding; Jie Wang; Qin Chen; Jie Zhou; Nan Wang; Changqing Li; Pei Wu; Jian Xu; Zheming Yang; Liang He,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Yin_Mimic_Human_Cognition_Master_Multi-Image_Reasoning_A_Meta-Action_Framework_for_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yin_Mimic_Human_Cognition_Master_Multi-Image_Reasoning_A_Meta-Action_Framework_for_CVPR_2026_paper.pdf,
CVPR2026-1805,PoseGaussian: 6D Pose Estimation for Unseen Objects via Sparse-View Object-Level 3D Gaussian Splatting,Wubin Shi; Shaoyan Gai; Feipeng Da,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Shi_PoseGaussian_6D_Pose_Estimation_for_Unseen_Objects_via_Sparse-View_Object-Level_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Shi_PoseGaussian_6D_Pose_Estimation_for_Unseen_Objects_via_Sparse-View_Object-Level_CVPR_2026_paper.pdf,
CVPR2026-1806,ELV-Halluc: Benchmarking Semantic Aggregation Hallucinations in Video Understanding,Hao Lu; Jiahao Wang; Yaolun Zhang; Ruohui Wang; Xuanyu Zheng; Yepeng Tang; Dahua Lin; Lewei Lu,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Lu_ELV-Halluc_Benchmarking_Semantic_Aggregation_Hallucinations_in_Video_Understanding_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Lu_ELV-Halluc_Benchmarking_Semantic_Aggregation_Hallucinations_in_Video_Understanding_CVPR_2026_paper.pdf,
CVPR2026-1807,AviaSafe: A Physics-Informed Data-Driven Model for Aviation Safety-Critical Cloud Forecasts,Zijian Zhu; Qiusheng Huang; Anboyu Guo; Xiaohui Zhong; Hao Li,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Zhu_AviaSafe_A_Physics-Informed_Data-Driven_Model_for_Aviation_Safety-Critical_Cloud_Forecasts_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhu_AviaSafe_A_Physics-Informed_Data-Driven_Model_for_Aviation_Safety-Critical_Cloud_Forecasts_CVPR_2026_paper.pdf,
CVPR2026-1808,"Select, Hypothesize and Verify: Towards Verified Neuron Concept Interpretation",ZeBin Ji; Yang Hu; Xiuli Bi; Bo Liu; Bin Xiao,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Ji_Select_Hypothesize_and_Verify_Towards_Verified_Neuron_Concept_Interpretation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ji_Select_Hypothesize_and_Verify_Towards_Verified_Neuron_Concept_Interpretation_CVPR_2026_paper.pdf,
CVPR2026-1809,M4-RAG: A Massive-Scale Multilingual Multi-Cultural Multimodal RAG,David Anugraha; Patrick Amadeus Irawan; Anshul Singh; En-Shiun Annie Lee; Genta Indra Winata,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Anugraha_M4-RAG_A_Massive-Scale_Multilingual_Multi-Cultural_Multimodal_RAG_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Anugraha_M4-RAG_A_Massive-Scale_Multilingual_Multi-Cultural_Multimodal_RAG_CVPR_2026_paper.pdf,
CVPR2026-1810,SparseOIT: Improving Order-Independent Transparency 3DGS via Active Set Method,Wentao Yang; Fanzhen Kong; Zejian Kang; Xiangru Huang,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Yang_SparseOIT_Improving_Order-Independent_Transparency_3DGS_via_Active_Set_Method_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_SparseOIT_Improving_Order-Independent_Transparency_3DGS_via_Active_Set_Method_CVPR_2026_paper.pdf,
CVPR2026-1811,Hypergraph-State Collaborative Reasoning for Multi-Object Tracking,Zikai Song; Junqing Yu; Yi-Ping Phoebe Chen; Wei Yang; Xinchao Wang,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Song_Hypergraph-State_Collaborative_Reasoning_for_Multi-Object_Tracking_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Song_Hypergraph-State_Collaborative_Reasoning_for_Multi-Object_Tracking_CVPR_2026_paper.pdf,
CVPR2026-1812,Simple Agents Outperform Experts in Biomedical Imaging Workflow Optimization,Xuefei Wang; Kai Horstmann; Ethan Lin; Jonathan Chen; Alexander Farhang; Sophia Stiles; Atharva Sehgal; Jonathan Light; David Van Valen; Yisong Yue; Jennifer J. Sun,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_Simple_Agents_Outperform_Experts_in_Biomedical_Imaging_Workflow_Optimization_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Simple_Agents_Outperform_Experts_in_Biomedical_Imaging_Workflow_Optimization_CVPR_2026_paper.pdf,
CVPR2026-1813,M^3KG-RAG: Multi-hop Multimodal Knowledge Graph-enhanced Retrieval-Augmented Generation,Hyeongcheol Park; Jiyoung Seo; Jaewon Mun; Hogun Park; Wonmin Byeon; Sung June Kim; Hyeonsoo Im; JeungSub Lee; Sangpil Kim,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Park_M3KG-RAG_Multi-hop_Multimodal_Knowledge_Graph-enhanced_Retrieval-Augmented_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Park_M3KG-RAG_Multi-hop_Multimodal_Knowledge_Graph-enhanced_Retrieval-Augmented_Generation_CVPR_2026_paper.pdf,
CVPR2026-1814,Guiding Token-Sparse Diffusion Models,Felix Krause; Stefan Andreas Baumann; Johannes Schusterbauer; Olga Grebenkova; Ming Gui; Vincent Tao Hu; Björn Ommer,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Krause_Guiding_Token-Sparse_Diffusion_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Krause_Guiding_Token-Sparse_Diffusion_Models_CVPR_2026_paper.pdf,
CVPR2026-1815,Foundation Encoders Are All You Need for Preference-Aware Personalization,Hyungjin Kim; Seokho Ahn; Young-Duk Seo,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Kim_Foundation_Encoders_Are_All_You_Need_for_Preference-Aware_Personalization_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_Foundation_Encoders_Are_All_You_Need_for_Preference-Aware_Personalization_CVPR_2026_paper.pdf,
CVPR2026-1816,SmokeSVD: Smoke Reconstruction from A Single View via Progressive Novel View Synthesis and Refinement with Diffusion Models,Chen Li; Shanshan Dong; Sheng Qiu; Jianmin Han; Yibo Zhao; Zan Gao; Taku Komura; Kemeng Huang,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Li_SmokeSVD_Smoke_Reconstruction_from_A_Single_View_via_Progressive_Novel_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_SmokeSVD_Smoke_Reconstruction_from_A_Single_View_via_Progressive_Novel_CVPR_2026_paper.pdf,
CVPR2026-1817,FedDAP: Domain-Aware Prototype Learning for Federated Learning under Domain Shift,Huy Q. Le; Loc X. Nguyen; Yu Qiao; Seong Tae Kim; Eui-Nam Huh; Choong Seon Hong,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Le_FedDAP_Domain-Aware_Prototype_Learning_for_Federated_Learning_under_Domain_Shift_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Le_FedDAP_Domain-Aware_Prototype_Learning_for_Federated_Learning_under_Domain_Shift_CVPR_2026_paper.pdf,
CVPR2026-1818,RealUnify: Do Unified Models Truly Benefit from Unification? A Comprehensive Benchmark,Yang Shi; Yuhao Dong; Yue Ding; Yuran Wang; Xuanyu Zhu; Sheng Zhou; Wenting Liu; Haochen Tian; Rundong Wang; Huanqian Wang; Zuyan Liu; Bohan Zeng; Ruizhe Chen; Qixun Wang; Zhuoran Zhang; Xinlong Chen; Chengzhuo Tong; Bozhou Li; Qiang Liu; Haotian Wang; Wenjing Yang; Yuanxing Zhang; Pengfei Wan; Yi-Fan Zhang; Ziwei Liu,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Shi_RealUnify_Do_Unified_Models_Truly_Benefit_from_Unification_A_Comprehensive_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Shi_RealUnify_Do_Unified_Models_Truly_Benefit_from_Unification_A_Comprehensive_CVPR_2026_paper.pdf,
CVPR2026-1819,ScenDi: 3D-to-2D Scene Diffusion Cascades for Urban Generation,Hanlei Guo; Jiahao Shao; Xinya Chen; Xiyang Tan; Sheng Miao; Yujun Shen; Yiyi Liao,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Guo_ScenDi_3D-to-2D_Scene_Diffusion_Cascades_for_Urban_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Guo_ScenDi_3D-to-2D_Scene_Diffusion_Cascades_for_Urban_Generation_CVPR_2026_paper.pdf,
CVPR2026-1820,Grounded Chain-of-Thought for Multimodal Large Language Models,Qiong Wu; Xiangcong Yang; Yiyi Zhou; Chenxin Fang; Baiyang Song; Xiaoshuai Sun; Rongrong Ji,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Wu_Grounded_Chain-of-Thought_for_Multimodal_Large_Language_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_Grounded_Chain-of-Thought_for_Multimodal_Large_Language_Models_CVPR_2026_paper.pdf,
CVPR2026-1821,MagicQuill V2: Precise and Interactive Image Editing with Layered Visual Cues,Zichen Liu; Yue Yu; Hao Ouyang; Qiuyu Wang; Shuailei Ma; Ka Leong Cheng; Wen Wang; Qingyan Bai; Yuxuan Zhang; Yanhong Zeng; Yixuan Li; Xing Zhu; Yujun Shen; Qifeng Chen,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_MagicQuill_V2_Precise_and_Interactive_Image_Editing_with_Layered_Visual_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_MagicQuill_V2_Precise_and_Interactive_Image_Editing_with_Layered_Visual_CVPR_2026_paper.pdf,
CVPR2026-1822,MambaLiteUNet: Cross-Gated Adaptive Feature Fusion for Robust Skin Lesion Segmentation,Md Maklachur Rahman; Soon Ki Jung; Tracy Hammond,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Rahman_MambaLiteUNet_Cross-Gated_Adaptive_Feature_Fusion_for_Robust_Skin_Lesion_Segmentation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Rahman_MambaLiteUNet_Cross-Gated_Adaptive_Feature_Fusion_for_Robust_Skin_Lesion_Segmentation_CVPR_2026_paper.pdf,
CVPR2026-1823,Node-RF: Learning Generalized Continuous Space-Time Scene Dynamics with Neural ODE-based NeRFs,Hiran Sarkar; Liming Kuang; Yordanka Velikova; Benjamin Busam,CVPR,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Sarkar_Node-RF_Learning_Generalized_Continuous_Space-Time_Scene_Dynamics_with_Neural_ODE-based_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Sarkar_Node-RF_Learning_Generalized_Continuous_Space-Time_Scene_Dynamics_with_Neural_ODE-based_CVPR_2026_paper.pdf,
